# T9	Mean Rate	One Sigma
1.0716676	1574664200.0	1.0215869
1.0916317	1567548500.0	1.0215822
1.1119677	1560504300.0	1.0215791
1.1326826	1553542700.0	1.0215749
1.1537833	1546652700.0	1.02157
1.1752771	1539829800.0	1.0215659
1.1971713	1533073500.0	1.0215621
1.2194734	1526383700.0	1.0215583
1.242191	1519752800.0	1.0215538
1.2653318	1513171700.0	1.0215503
1.2889036	1506650100.0	1.0215464
1.3129146	1500171300.0	1.0215424
1.3373729	1493743600.0	1.0215384
1.3622868	1487357700.0	1.0215348
1.3876648	1481009200.0	1.0215312
1.4135156	1474699000.0	1.0215286
1.439848	1468415600.0	1.0215251
1.4666709	1462169500.0	1.021521
1.4939935	1455938000.0	1.0215176
1.5218251	1449724900.0	1.0215155
1.5501751	1443537000.0	1.0215126
1.5790533	1437365800.0	1.0215093
1.6084695	1431198000.0	1.0215071
1.6384336	1425047000.0	1.021504
1.668956	1418892800.0	1.0215008
1.700047	1412744000.0	1.0214986
1.7317171	1406595700.0	1.0214974
1.7639773	1400434200.0	1.0214942
1.7968384	1394272000.0	1.0214928
1.8303117	1388095400.0	1.0214921
1.8644085	1381913000.0	1.0214876
1.8991406	1375709800.0	1.0214875
1.9345197	1369493500.0	1.0214839
1.9705578	1363257300.0	1.0214827
2.0072673	1356988400.0	1.0214827
2.0446607	1350704100.0	1.0214806
2.0827506	1344389600.0	1.0214807
2.1215502	1338056300.0	1.0214791
2.1610725	1331690500.0	1.0214779
2.2013311	1325299800.0	1.0214769
2.2423397	1318876800.0	1.0214756
2.2841122	1312422000.0	1.0214736
2.3266629	1305937500.0	1.0214727
2.3700063	1299416600.0	1.0214734
2.4141571	1292870400.0	1.0214717
2.4591304	1286287400.0	1.0214736
2.5049415	1280390000.0	1.0214704
2.5516061	1280390000.0	1.0214704
2.5991399	1280390000.0	1.0214704
2.6475593	1280390000.0	1.0214704
2.6968806	1280390000.0	1.0214704
2.7471208	1280390000.0	1.0214704
2.7982969	1280390000.0	1.0214704
2.8504263	1280390000.0	1.0214704
2.9035269	1280390000.0	1.0214704
2.9576167	1280390000.0	1.0214704
3.0127141	1280390000.0	1.0214704
3.0688379	1280390000.0	1.0214704
3.1260072	1280390000.0	1.0214704
3.1842416	1280390000.0	1.0214704
3.2435608	1280390000.0	1.0214704
3.3039851	1280390000.0	1.0214704
3.365535	1280390000.0	1.0214704
3.4282315	1280390000.0	1.0214704
3.492096	1280390000.0	1.0214704
3.5571502	1280390000.0	1.0214704
3.6234163	1280390000.0	1.0214704
3.6909169	1280390000.0	1.0214704
3.759675	1280390000.0	1.0214704
3.8297139	1280390000.0	1.0214704
3.9010576	1280390000.0	1.0214704
3.9737304	1280390000.0	1.0214704
4.047757	1280390000.0	1.0214704
4.1231626	1280390000.0	1.0214704
4.1999729	1280390000.0	1.0214704
4.2782142	1280390000.0	1.0214704
4.357913	1280390000.0	1.0214704
4.4390965	1280390000.0	1.0214704
4.5217924	1280390000.0	1.0214704
4.6060288	1280390000.0	1.0214704
4.6918345	1280390000.0	1.0214704
4.7792386	1280390000.0	1.0214704
4.868271	1280390000.0	1.0214704
4.958962	1280390000.0	1.0214704
5.0513425	1280390000.0	1.0214704
5.1454439	1280390000.0	1.0214704
5.2412983	1280390000.0	1.0214704
5.3389384	1280390000.0	1.0214704
5.4383974	1280390000.0	1.0214704
5.5397093	1280390000.0	1.0214704
5.6429085	1280390000.0	1.0214704
5.7480302	1280390000.0	1.0214704
5.8551102	1280390000.0	1.0214704
5.9641849	1280390000.0	1.0214704
6.0752917	1280390000.0	1.0214704
6.1884682	1280390000.0	1.0214704
6.3037532	1280390000.0	1.0214704
6.4211857	1280390000.0	1.0214704
6.5408059	1280390000.0	1.0214704
6.6626545	1280390000.0	1.0214704
6.7867731	1280390000.0	1.0214704
6.9132038	1280390000.0	1.0214704
