# T9	Mean Rate	One Sigma
6.3037532	481732000.0	1.0021613
6.4211857	481732000.0	1.0021613
6.5408059	481732000.0	1.0021613
6.6626545	481732000.0	1.0021613
6.7867731	481732000.0	1.0021613
6.9132038	481732000.0	1.0021613
7.0419898	481732000.0	1.0021613
7.1731749	481732000.0	1.0021613
7.306804	481732000.0	1.0021613
7.4429223	481732000.0	1.0021613
7.5815765	481732000.0	1.0021613
7.7228136	481732000.0	1.0021613
7.8666818	481732000.0	1.0021613
8.0132301	481732000.0	1.0021613
8.1625085	481732000.0	1.0021613
8.3145678	481732000.0	1.0021613
8.4694598	481732000.0	1.0021613
8.6272373	481732000.0	1.0021613
8.787954	481732000.0	1.0021613
8.9516647	481732000.0	1.0021613
9.1184252	481732000.0	1.0021613
9.2882923	481732000.0	1.0021613
9.4613238	481732000.0	1.0021613
9.6375787	481732000.0	1.0021613
9.817117	481732000.0	1.0021613
10.0	481732000.0	1.0021613
